2,https://syzkaller.appspot.com/bug?id=a18211c8bcd70bd3c46f75804e8840a8b21628f5,KASAN: slab-out-of-bounds Read in smc_fback_error_report,2022/02/05,https://syzkaller.appspot.com/text?tag=KernelConfig&x=ee3797346aa03884,https://syzkaller.appspot.com/text?tag=CrashReport&x=13d41e0c700000,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=0457e5153e0e8420134f60921349099e907264ca,2022/02/05,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=0558226cebee256aa3f8ec0cc5a800a10bf120a6,2022-04-25,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=341adeec9adad0874f29a0a1af35638207352a39,2022-01-31,error,,,,,,the crash wasn't reproduced on the original commit,https://syzkaller.appspot.com/text?tag=ReproSyz&x=172150ee700000
3,https://syzkaller.appspot.com/bug?id=ac7db280d77ec300d7cdaa14625a32be584c8eec,BUG: MAX_LOCK_DEPTH too low! (3),2022/02/04,https://syzkaller.appspot.com/text?tag=KernelConfig&x=b4a89edfcc8f7c74,https://syzkaller.appspot.com/text?tag=CrashReport&x=1697dbc8700000,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=dcb85f85fa6f142aae1fe86f399d4503d49f2b60,2022/02/04,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=1de9770d121ee9294794cca0e0be8fbfa0134ee8,2022-02-11,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=341adeec9adad0874f29a0a1af35638207352a39,2022-01-31,good,341adeec9adad0874f29a0a1af35638207352a39,2022-01-31,341adeec9adad0874f29a0a1af35638207352a39,2022-01-31,https://syzkaller.appspot.com/text?tag=ReproSyz&x=15f97334700000,,https://syzkaller.appspot.com/text?tag=ReproSyz&x=166c902c700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=15f97334700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=13d08c58700000
4,https://syzkaller.appspot.com/bug?id=f7c5a86e747f9b7ce333e7295875cd4ede2c7a0d,WARNING: kmalloc bug in xdp_umem_create (2),2021/11/05,https://syzkaller.appspot.com/text?tag=KernelConfig&x=266de9da75c71a45,https://syzkaller.appspot.com/text?tag=CrashReport&x=115676d8700000,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=f4bc5bbb5fef3cf421ba3485d6d383c27ec473ed,2022/02/10,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=0708a0afe291bdfe1386d74d5ec1f0c27e8b9168,2022-03-04,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=7661809d493b426e979f39ab512e3adf41fbcc69,2021-09-02,good,7661809d493b426e979f39ab512e3adf41fbcc69,2021-09-02,7661809d493b426e979f39ab512e3adf41fbcc69,2021-09-02,https://syzkaller.appspot.com/text?tag=ReproSyz&x=12e514a4700000,,https://syzkaller.appspot.com/text?tag=ReproSyz&x=12e8be28700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=12e514a4700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=110fb362700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=1471a352700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=17150baa700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=10ba671c700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=177a6f8a700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=1642dbb4700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=12a2aa3c700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=15368d78700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=15a6eec2700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=147ea52c700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=10401c74700000
5,https://syzkaller.appspot.com/bug?id=884fbebcbeb7193b713f187815d9b7bb95717985,KASAN: use-after-free Read in jbd2_journal_wait_updates,2022/01/28,https://syzkaller.appspot.com/text?tag=KernelConfig&x=88e0a6a3dbf057cf,https://syzkaller.appspot.com/text?tag=CrashReport&x=13b70852700000,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=555f3d7be91a873114c9656069f1a9fa476ec41a,2022/02/08,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=cc16eecae687912238ee6efbff71ad31e2bc414e,2022-02-25,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=4f98186848707f530669238d90e0562d92a78aab,2022-02-03,error,,,,,,the crash wasn't reproduced on the original commit,https://syzkaller.appspot.com/text?tag=ReproSyz&x=13b03872700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=133db2b4700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=10320c0a700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=138abfa6700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=1199958e700000
6,https://syzkaller.appspot.com/bug?id=7a32cd0d4c48cc55062b10b16055b5b095ce614d,WARNING: suspicious RCU usage in bond_ethtool_get_ts_info,2022/05/11,https://syzkaller.appspot.com/text?tag=KernelConfig&x=79caa0035f59d385,https://syzkaller.appspot.com/text?tag=CrashReport&x=148764c6f00000,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=feb9c5e19e913b53cb536a7aa7c9f20107bb51ec,2022/05/11,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=9b80ccda233fa6c59de411bf889cc4d0e028f2c7,2022-05-19,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=aa6034678e873db8bd5c5a4b73f8b88c469374d6,2022-01-24,good,aa6034678e873db8bd5c5a4b73f8b88c469374d6,2022-01-24,aa6034678e873db8bd5c5a4b73f8b88c469374d6,2022-01-24,https://syzkaller.appspot.com/text?tag=ReproSyz&x=17df03e1f00000,,https://syzkaller.appspot.com/text?tag=ReproSyz&x=1660fbfaf00000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=16769799f00000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=17df03e1f00000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=172aebf1f00000
7,https://syzkaller.appspot.com/bug?id=ea15ed20f874608f0b5e8f90c9d1cda69f1e34be,WARNING in inet_csk_get_port,2022/05/21,https://syzkaller.appspot.com/text?tag=KernelConfig&x=e652a1bc921d8948,https://syzkaller.appspot.com/text?tag=CrashReport&x=1259fdddf00000,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=d1dc87763f406d4e67caf16dbe438a5647692395,2022/06/02,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=593d1ebe00a45af5cb7bda1235c0790987c2a2b2,2022-06-16,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=d5a42de8bdbe25081f07b801d8b35f4d75a791f4,2022-05-20,good,d5a42de8bdbe25081f07b801d8b35f4d75a791f4,2022-05-20,d5a42de8bdbe25081f07b801d8b35f4d75a791f4,2022-05-20,https://syzkaller.appspot.com/text?tag=ReproSyz&x=1336e875f00000,,https://syzkaller.appspot.com/text?tag=ReproSyz&x=1336e875f00000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=17385057f00000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=10cfde15f00000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=14cef2f6880000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=13b3b74a880000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=130ee96a880000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=125e96a6880000
61,https://syzkaller.appspot.com/bug?id=64a91d95c31faa0e8dd58a5a7cc0ab963e28600a,WARNING in ieee80211_link_info_change_notify,2022/06/22,https://syzkaller.appspot.com/text?tag=KernelConfig&x=2f98d9171d58550f,https://syzkaller.appspot.com/text?tag=CrashReport&x=17928ba1880000,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=b229b6ca5abbd63ff40c1396095b1b36b18139c3,2022/10/30,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=591e73ee3f737098723406bcfae43673add31881,2022-07-01,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=7b7090b4c6a906cc7c3e2a460335f705b93f4506,2022-06-20,error,,,ac0ba5454ca85162c08dc429fef1999e077ca976,2022-06-22,https://syzkaller.appspot.com/text?tag=ReproSyz&x=1502ddf8080000,the issue happens on the oldest tested release,https://syzkaller.appspot.com/text?tag=ReproSyz&x=1502ddf8080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=147cac52080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=14f2d446880000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=14285f6a480000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=13ca382c480000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=17ca382c480000
62,https://syzkaller.appspot.com/bug?id=771e9420eb1aebfbc3d6a7ff0e34460cb1f12d77,INFO: trying to register non-static key in ieee80211_do_stop,2022/07/13,https://syzkaller.appspot.com/text?tag=KernelConfig&x=cd73026ceaed1402,https://syzkaller.appspot.com/text?tag=CrashReport&x=14bf8edc080000,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=9bd572ec7a66b56e1aed896217ff311d981cf575,2022/07/15,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=aa40d5a43526cca9439a2b45fcfdcd016594dece,2022-07-26,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=f856373e2f31ffd340e47e2b00027bd4070f74b3,2022-06-29,error,,,,,,the crash wasn't reproduced on the original commit,https://syzkaller.appspot.com/text?tag=ReproSyz&x=173a7c78080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=1412d31c080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=10f330fc080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=1155c344080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=17f3d98a080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=116ecdd6080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=1408a7c2080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=13dd0daa080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=17174352080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=1190be7e080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=11084572080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=10c4a87a080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=15245c3c080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=11c18d64080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=15b96f06080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=15de42ee080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=1051a6ba080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=1293c886080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=105fca02080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=11786a54080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=14eb0daa080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=16e2b54a080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=103338de080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=1655ad72080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=15de9a36080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=1451c3f6080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=1586ea41080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=1099bf52080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=12efb57e080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=146aaa22080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=150a2372080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=102c16ce080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=102fdbf6080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=107667aa080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=10c6fd02080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=128c16ce080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=11f0587a080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=12620016080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=1620f4ee080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=15d22372080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=13220016080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=134e67aa080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=130f66f6080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=16ef056b080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=1679ce85080000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=17c586a5080000
65,https://syzkaller.appspot.com/bug?id=1ce224deef468aa150f36b7aef5144db9d83d43a,KASAN: null-ptr-deref Read in __free_pages,2022/03/16,https://syzkaller.appspot.com/text?tag=KernelConfig&x=d35f9bc6884af6c9,https://syzkaller.appspot.com/text?tag=CrashReport&x=163ffb03700000,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=56e337f2cf1326323844927a04e9dbce9a244835,2022/03/16,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=a635415a064e77bcfbf43da413fd9dfe0bbed9cb,2022-03-21,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=c73be61cede5882f9605a852414db559c0ebedfd,2020-05-19,error,,,f40ddce88593482919761f74910f42f4b84c004b,2021-02-14,https://syzkaller.appspot.com/text?tag=ReproSyz&x=134e4e91700000,the issue happens on the oldest tested release,https://syzkaller.appspot.com/text?tag=ReproSyz&x=134e4e91700000
66,https://syzkaller.appspot.com/bug?id=d894f245105f59f788177ae2f53df8ffce3ec1ac,KASAN: slab-out-of-bounds Read in vxlan_vnifilter_dump_dev,2022/03/30,https://syzkaller.appspot.com/text?tag=KernelConfig&x=39f9ae4aa54206fb,https://syzkaller.appspot.com/text?tag=CrashReport&x=12c49c87700000,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=d888c83fcec75194a8a48ccd283953bdba7b2550,2022/03/30,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=9d570741aec1e1ebd37823b34a2958f24809ff24,2022-03-31,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=f9c4bb0b245cee35ef66f75bf409c9573d934cf9,2022-03-01,good,f9c4bb0b245cee35ef66f75bf409c9573d934cf9,2022-03-01,f9c4bb0b245cee35ef66f75bf409c9573d934cf9,2022-03-01,https://syzkaller.appspot.com/text?tag=ReproSyz&x=1538c9e7700000,,https://syzkaller.appspot.com/text?tag=ReproSyz&x=14017b53700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=104e58d7700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=13e1e3b9700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=15d17773700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=1140f9c3700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=126bd887700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=156e21e7700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=10c182d7700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=168597ab700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=13b336fd700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=1215cae7700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=16ab8dbb700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=1538c9e7700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=11132080f00000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=11a28b73700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=11f0e42d700000 https://syzkaller.appspot.com/text?tag=ReproSyz&x=165e586b700000
